id	Gene	SYMBOL
486	TIMM50	TIMM50
486	TIMM50	TIMM50
486	TIMM50	TIMM50
486	TIMM8A	TIMM8A
486	TIMM8A	TIMM8A
486	TIMM8A	TIMM8A
486	TIMMDC1	TIMMDC1
486	TINF2	TINF2
486	TK2	TK2
486	TK2	TK2
486	TKT	TKT
486	TLK2	TLK2
486	TLK2	TLK2
486	TMC1	TMC1
486	TMCO1	TMCO1
486	TMCO1	TMCO1
486	TMCO1	TMCO1
486	TMCO1	TMCO1
486	TMEM106B	TMEM106B
486	TMEM106B	TMEM106B
486	TMEM107	TMEM107
486	TMEM107	TMEM107
486	TMEM107	TMEM107
486	TMEM126B	TMEM126B
486	TMEM126B	TMEM126B
486	TMEM138	TMEM138
486	TMEM138	TMEM138
486	TMEM138	TMEM138
486	TMEM147	TMEM147
486	TMEM147	TMEM147
486	TMEM163	TMEM163
486	TMEM165	TMEM165
486	TMEM165	TMEM165
486	TMEM165	TMEM165
486	TMEM165	TMEM165
486	TMEM199	TMEM199
486	TMEM199	TMEM199
486	TMEM216	TMEM216
486	TMEM216	TMEM216
486	TMEM216	TMEM216
486	TMEM216	TMEM216
486	TMEM216	TMEM216
486	TMEM216	TMEM216
486	TMEM218	TMEM218
486	TMEM218	TMEM218
486	TMEM218	TMEM218
486	TMEM222	TMEM222
486	TMEM222	TMEM222
486	TMEM222	TMEM222
486	TMEM231	TMEM231
486	TMEM231	TMEM231
486	TMEM231	TMEM231
486	TMEM231	TMEM231
486	TMEM237	TMEM237
486	TMEM237	TMEM237
486	TMEM237	TMEM237
486	TMEM237	TMEM237
486	TMEM237	TMEM237
486	TMEM240	TMEM240
486	TMEM240	TMEM240
486	TMEM251	TMEM251
486	TMEM260	TMEM260
486	TMEM260	TMEM260
486	TMEM38B	TMEM38B
486	TMEM5	TMEM5
486	TMEM5	TMEM5
486	TMEM5	TMEM5
486	TMEM63A	TMEM63A
486	TMEM63B	TMEM63B
486	TMEM63B	TMEM63B
486	TMEM63B	TMEM63B
486	TMEM63C	TMEM63C
486	TMEM63C	TMEM63C
486	TMEM67	TMEM67
486	TMEM67	TMEM67
486	TMEM67	TMEM67
486	TMEM67	TMEM67
486	TMEM67	TMEM67
486	TMEM67	TMEM67
486	TMEM70	TMEM70
486	TMEM70	TMEM70
486	TMEM70	TMEM70
486	TMEM94	TMEM94
486	TMEM94	TMEM94
486	TMIE	TMIE
486	TMPRSS3	TMPRSS3
486	TMPRSS6	TMPRSS6
486	TMTC3	TMTC3
486	TMTC3	TMTC3
486	TMX2	TMX2
486	TMX2	TMX2
486	TMX2	TMX2
486	TNFRSF11A	TNFRSF11A
486	TNFRSF11B	TNFRSF11B
486	TNFRSF13B	TNFRSF13B
486	TNFSF11	TNFSF11
486	TNNT3	TNNT3
486	TNPO2	TNPO2
486	TNPO2	TNPO2
486	TNRC6B	TNRC6B
486	TNRC6B	TNRC6B
486	TOE1	TOE1
486	TOE1	TOE1
486	TOGARAM1	TOGARAM1
486	TOGARAM1	TOGARAM1
486	TONSL	TONSL
486	TOP3A	TOP3A
486	TOP3A	TOP3A
486	TOR1A	TOR1A
486	TOR1A	TOR1A
486	TOR1AIP1	TOR1AIP1
486	TP53RK	TP53RK
486	TP63	TP63
486	TP63	TP63
486	TP63	TP63
486	TP63	TP63
486	TP73	TP73
486	TP73	TP73
486	TPK1	TPK1
486	TPM2	TPM2
486	TPM3	TPM3
486	TPP1	TPP1
486	TPP1	TPP1
486	TPP1	TPP1
486	TPP1	TPP1
486	TPP2	TPP2
486	TPP2	TPP2
486	TPRN	TPRN
486	TRA2B	TRA2B
486	TRA2B	TRA2B
486	TRA2B	TRA2B
486	TRAF3IP1	TRAF3IP1
486	TRAF3IP1	TRAF3IP1
486	TRAF7	TRAF7
486	TRAF7	TRAF7
486	TRAIP	TRAIP
486	TRAIP	TRAIP
486	TRAK1	TRAK1
486	TRAP1	TRAP1
486	TRAP1	TRAP1
486	TRAPPC11	TRAPPC11
486	TRAPPC12	TRAPPC12
486	TRAPPC12	TRAPPC12
486	TRAPPC12	TRAPPC12
486	TRAPPC2	TRAPPC2
486	TRAPPC2	TRAPPC2
486	TRAPPC4	TRAPPC4
486	TRAPPC4	TRAPPC4
486	TRAPPC4	TRAPPC4
486	TRAPPC6B	TRAPPC6B
486	TRAPPC9	TRAPPC9
486	TRAPPC9	TRAPPC9
486	TRAPPC9	TRAPPC9
486	TREM2	TREM2
486	TREX1	TREX1
486	TREX1	TREX1
486	TREX1	TREX1
486	TREX1	TREX1
486	TRIM32	TRIM32
486	TRIM37	TRIM37
486	TRIM37	TRIM37
486	TRIM37	TRIM37
486	TRIM8	TRIM8
486	TRIM8	TRIM8
486	TRIM8	TRIM8
486	TRIO	TRIO
486	TRIO	TRIO
486	TRIOBP	TRIOBP
486	TRIP11	TRIP11
486	TRIP11	TRIP11
486	TRIP12	TRIP12
486	TRIP12	TRIP12
486	TRIP13	TRIP13
486	TRIP4	TRIP4
486	TRIT1	TRIT1
486	TRIT1	TRIT1
486	TRIT1	TRIT1
486	TRIT1	TRIT1
486	TRMT1	TRMT1
486	TRMT10A	TRMT10A
486	TRMT10A	TRMT10A
486	TRMT10C	TRMT10C
486	TRMT10C	TRMT10C
486	TRMT5	TRMT5
486	TRMU	TRMU
486	TRNT1	TRNT1
486	TRNT1	TRNT1
486	TRNT1	TRNT1
486	TRPM1	TRPM1
486	TRPM3	TRPM3
486	TRPM3	TRPM3
486	TRPM3	TRPM3
486	TRPM6	TRPM6
486	TRPM6	TRPM6
486	TRPS1	TRPS1
486	TRPS1	TRPS1
486	TRPS1	TRPS1
486	TRPV3	TRPV3
486	TRPV4	TRPV4
486	TRPV4	TRPV4
486	TRPV4	TRPV4
486	TRPV6	TRPV6
486	TRPV6	TRPV6
486	TRRAP	TRRAP
486	TRRAP	TRRAP
486	TRRAP	TRRAP
486	TSC1	TSC1
486	TSC1	TSC1
486	TSC1	TSC1
486	TSC2	TSC2
486	TSC2	TSC2
486	TSC2	TSC2
486	TSEN15	TSEN15
486	TSEN2	TSEN2
486	TSEN2	TSEN2
486	TSEN34	TSEN34
486	TSEN34	TSEN34
486	TSEN54	TSEN54
486	TSEN54	TSEN54
486	TSEN54	TSEN54
486	TSFM	TSFM
486	TSFM	TSFM
486	TSHB	TSHB
486	TSHB	TSHB
486	TSHR	TSHR
486	TSPAN7	TSPAN7
486	TSPAN7	TSPAN7
486	TSPEAR	TSPEAR
486	TSPOAP1	TSPOAP1
486	TSPYL1	TSPYL1
486	TTC19	TTC19
486	TTC19	TTC19
486	TTC19	TTC19
486	TTC21B	TTC21B
486	TTC21B	TTC21B
486	TTC21B	TTC21B
486	TTC25	TTC25
486	TTC37	TTC37
486	TTC37	TTC37
486	TTC37	TTC37
486	TTC5	TTC5
486	TTC5	TTC5
486	TTC7A	TTC7A
486	TTC8	TTC8
486	TTC8	TTC8
486	TTC8	TTC8
486	TTC8	TTC8
486	TTC8	TTC8
486	TTC8	TTC8
486	TTI1	TTI1
486	TTI1	TTI1
486	TTI2	TTI2
486	TTI2	TTI2
486	TTN	TTN
486	TTN	TTN
486	TTPA	TTPA
486	TUBA1A	TUBA1A
486	TUBA1A	TUBA1A
486	TUBA1A	TUBA1A
486	TUBB	TUBB
486	TUBB	TUBB
486	TUBB	TUBB
486	TUBB2A	TUBB2A
486	TUBB2A	TUBB2A
486	TUBB2A	TUBB2A
486	TUBB2B	TUBB2B
486	TUBB2B	TUBB2B
486	TUBB2B	TUBB2B
486	TUBB3	TUBB3
486	TUBB3	TUBB3
486	TUBB3	TUBB3
486	TUBB4A	TUBB4A
486	TUBB4A	TUBB4A
486	TUBB4A	TUBB4A
486	TUBG1	TUBG1
486	TUBG1	TUBG1
486	TUBG1	TUBG1
486	TUBGCP2	TUBGCP2
486	TUBGCP2	TUBGCP2
486	TUBGCP4	TUBGCP4
486	TUBGCP6	TUBGCP6
486	TUBGCP6	TUBGCP6
486	TUFM	TUFM
486	TUFM	TUFM
486	TUSC3	TUSC3
486	TUSC3	TUSC3
486	TUSC3	TUSC3
486	TWIST1	TWIST1
486	TWIST1	TWIST1
486	TWIST1	TWIST1
486	TWIST1	TWIST1
486	TWIST2	TWIST2
486	TWNK	TWNK
486	TXNDC15	TXNDC15
486	TXNDC15	TXNDC15
486	TXNDC15	TXNDC15
486	TXNL4A	TXNL4A
486	TXNL4A	TXNL4A
486	TYMP	TYMP
486	TYR	TYR
486	TYROBP	TYROBP
486	TYRP1	TYRP1
486	U2AF2	U2AF2
486	U2AF2	U2AF2
486	U2AF2	U2AF2
486	UBA2	UBA2
486	UBA2	UBA2
486	UBA5	UBA5
486	UBA5	UBA5
486	UBA5	UBA5
486	UBAP2L	UBAP2L
486	UBAP2L	UBAP2L
486	UBAP2L	UBAP2L
486	UBE2A	UBE2A
486	UBE2A	UBE2A
486	UBE2A	UBE2A
486	UBE2T	UBE2T
486	UBE2T	UBE2T
486	UBE3A	UBE3A
486	UBE3A	UBE3A
486	UBE3A	UBE3A
486	UBE3B	UBE3B
486	UBE3B	UBE3B
486	UBE4A	UBE4A
486	UBE4A	UBE4A
486	UBR1	UBR1
486	UBR1	UBR1
486	UBR7	UBR7
486	UBR7	UBR7
486	UBR7	UBR7
486	UBTF	UBTF
486	UBTF	UBTF
486	UFC1	UFC1
486	UFM1	UFM1
486	UFM1	UFM1
486	UFM1	UFM1
486	UFSP2	UFSP2
486	UFSP2	UFSP2
486	UFSP2	UFSP2
486	UGDH	UGDH
486	UGDH	UGDH
486	UGP2	UGP2
486	UGP2	UGP2
486	UGP2	UGP2
486	UGT1A1	UGT1A1
486	UGT1A1	UGT1A1
486	UMOD	UMOD
486	UMPS	UMPS
486	UMPS	UMPS
486	UMPS	UMPS
486	UNC45A	UNC45A
486	UNC45A	UNC45A
486	UNC45B	UNC45B
486	UNC80	UNC80
486	UNC80	UNC80
486	UNC80	UNC80
486	UPB1	UPB1
486	UPF1	UPF1
486	UPF3B	UPF3B
486	UPF3B	UPF3B
486	UQCC2	UQCC2
486	UQCRB	UQCRB
486	UQCRB	UQCRB
486	UQCRC2	UQCRC2
486	UQCRFS1	UQCRFS1
486	UQCRFS1	UQCRFS1
486	UQCRQ	UQCRQ
486	UROC1	UROC1
486	UROC1	UROC1
486	UROD	UROD
486	UROS	UROS
486	UROS	UROS
486	USB1	USB1
486	USH1C	USH1C
486	USH1G	USH1G
486	USH2A	USH2A
486	USP18	USP18
486	USP18	USP18
486	USP27X	USP27X
486	USP48	USP48
486	USP7	USP7
486	USP7	USP7
486	USP9X	USP9X
486	USP9X	USP9X
486	USP9X	USP9X
486	USP9X	USP9X
486	UVSSA	UVSSA
486	VAMP2	VAMP2
486	VAMP2	VAMP2
486	VAMP2	VAMP2
486	VARS	VARS
486	VARS	VARS
486	VARS2	VARS2
486	VARS2	VARS2
486	VCP	VCP
486	VDR	VDR
486	VDR	VDR
486	VIPAS39	VIPAS39
486	VIPAS39	VIPAS39
486	VKORC1	VKORC1
486	VLDLR	VLDLR
486	VLDLR	VLDLR
486	VPS11	VPS11
486	VPS11	VPS11
486	VPS13B	VPS13B
486	VPS13B	VPS13B
486	VPS13B	VPS13B
486	VPS13B	VPS13B
486	VPS16	VPS16
486	VPS33A	VPS33A
486	VPS33B	VPS33B
486	VPS33B	VPS33B
486	VPS41	VPS41
486	VPS4A	VPS4A
486	VPS4A	VPS4A
486	VPS53	VPS53
486	VPS53	VPS53
486	VRK1	VRK1
486	VRK1	VRK1
486	VSX2	VSX2
486	WAC	WAC
486	WAC	WAC
486	WARS	WARS
486	WARS2	WARS2
486	WARS2	WARS2
486	WARS2	WARS2
486	WASF1	WASF1
486	WASF1	WASF1
486	WASF1	WASF1
486	WASHC5	WASHC5
486	WBP11	WBP11
486	WBP11	WBP11
486	WDFY3	WDFY3
486	WDFY3	WDFY3
486	WDPCP	WDPCP
486	WDPCP	WDPCP
486	WDPCP	WDPCP
486	WDPCP	WDPCP
486	WDPCP	WDPCP
486	WDPCP	WDPCP
486	WDR11	WDR11
486	WDR19	WDR19
486	WDR19	WDR19
486	WDR19	WDR19
486	WDR19	WDR19
486	WDR19	WDR19
486	WDR26	WDR26
486	WDR26	WDR26
486	WDR34	WDR34
486	WDR34	WDR34
486	WDR34	WDR34
486	WDR35	WDR35
486	WDR35	WDR35
486	WDR35	WDR35
486	WDR35	WDR35
486	WDR37	WDR37
486	WDR37	WDR37
486	WDR37	WDR37
486	WDR4	WDR4
486	WDR45	WDR45
486	WDR45	WDR45
486	WDR45	WDR45
486	WDR45	WDR45
486	WDR45B	WDR45B
486	WDR45B	WDR45B
486	WDR45B	WDR45B
486	WDR5	WDR5
486	WDR5	WDR5
486	WDR60	WDR60
486	WDR60	WDR60
486	WDR60	WDR60
486	WDR60	WDR60
486	WDR60	WDR60
486	WDR62	WDR62
486	WDR62	WDR62
486	WDR73	WDR73
486	WDR73	WDR73
486	WDR73	WDR73
486	WDR81	WDR81
486	WFS1	WFS1
486	WFS1	WFS1
486	WFS1	WFS1
486	WHRN	WHRN
486	WIPI2	WIPI2
486	WISP3	WISP3
486	WNK3	WNK3
486	WNK3	WNK3
486	WNK3	WNK3
486	WNT1	WNT1
486	WNT1	WNT1
486	WNT1	WNT1
486	WNT10B	WNT10B
486	WNT10B	WNT10B
486	WNT10B	WNT10B
486	WNT3	WNT3
486	WNT4	WNT4
486	WNT5A	WNT5A
486	WNT5A	WNT5A
486	WNT5A	WNT5A
486	WNT5A	WNT5A
486	WNT7A	WNT7A
486	WNT7A	WNT7A
486	WNT7A	WNT7A
486	WNT7B	WNT7B
486	WRAP53	WRAP53
486	WT1	WT1
486	WWOX	WWOX
486	WWOX	WWOX
486	WWOX	WWOX
486	XDH	XDH
486	XPA	XPA
486	XPC	XPC
486	XPNPEP3	XPNPEP3
486	XPNPEP3	XPNPEP3
486	XRCC4	XRCC4
486	XRCC4	XRCC4
486	XRCC4	XRCC4
486	XYLT1	XYLT1
486	XYLT1	XYLT1
486	XYLT1	XYLT1
486	XYLT1	XYLT1
486	XYLT1	XYLT1
486	XYLT2	XYLT2
486	XYLT2	XYLT2
486	XYLT2	XYLT2
486	YAP1	YAP1
486	YARS2	YARS2
486	YARS2	YARS2
486	YIF1B	YIF1B
486	YIPF5	YIPF5
486	YIPF5	YIPF5
486	YRDC	YRDC
486	YWHAE	YWHAE
486	YWHAG	YWHAG
486	YWHAG	YWHAG
486	YWHAG	YWHAG
486	YY1	YY1
486	YY1	YY1
486	YY1	YY1
486	ZBTB11	ZBTB11
486	ZBTB18	ZBTB18
486	ZBTB18	ZBTB18
486	ZBTB18	ZBTB18
486	ZBTB20	ZBTB20
486	ZBTB20	ZBTB20
486	ZBTB24	ZBTB24
486	ZBTB47	ZBTB47
486	ZBTB47	ZBTB47
486	ZBTB7A	ZBTB7A
486	ZC4H2	ZC4H2
486	ZC4H2	ZC4H2
486	ZC4H2	ZC4H2
486	ZDHHC9	ZDHHC9
486	ZDHHC9	ZDHHC9
486	ZDHHC9	ZDHHC9
486	ZEB2	ZEB2
486	ZEB2	ZEB2
486	ZEB2	ZEB2
486	ZEB2	ZEB2
486	ZFHX3	ZFHX3
486	ZFHX3	ZFHX3
486	ZFHX4	ZFHX4
486	ZFHX4	ZFHX4
486	ZFP57	ZFP57
486	ZFX	ZFX
486	ZFYVE19	ZFYVE19
486	ZFYVE26	ZFYVE26
486	ZFYVE26	ZFYVE26
486	ZIC1	ZIC1
486	ZIC1	ZIC1
486	ZIC2	ZIC2
486	ZIC2	ZIC2
486	ZIC2	ZIC2
486	ZIC3	ZIC3
486	ZIC3	ZIC3
486	ZIC3	ZIC3
486	ZMIZ1	ZMIZ1
486	ZMIZ1	ZMIZ1
486	ZMPSTE24	ZMPSTE24
486	ZMPSTE24	ZMPSTE24
486	ZMYM2	ZMYM2
486	ZMYM2	ZMYM2
486	ZMYM3	ZMYM3
486	ZMYM3	ZMYM3
486	ZMYND10	ZMYND10
486	ZMYND11	ZMYND11
486	ZMYND11	ZMYND11
486	ZMYND8	ZMYND8
486	ZMYND8	ZMYND8
486	ZNF142	ZNF142
486	ZNF142	ZNF142
486	ZNF142	ZNF142
486	ZNF148	ZNF148
486	ZNF292	ZNF292
486	ZNF292	ZNF292
486	ZNF335	ZNF335
486	ZNF335	ZNF335
486	ZNF462	ZNF462
486	ZNF462	ZNF462
486	ZNF526	ZNF526
486	ZNF687	ZNF687
486	ZNF699	ZNF699
486	ZNF711	ZNF711
486	ZNF711	ZNF711
486	ZNF750	ZNF750
486	ZNF808	ZNF808
486	ZNFX1	ZNFX1
486	ZNFX1	ZNFX1
486	ZSWIM6	ZSWIM6
486	ZSWIM6	ZSWIM6
486	ZSWIM6	ZSWIM6
486	ZSWIM6	ZSWIM6
486	ZSWIM6	ZSWIM6
486	ZSWIM6	ZSWIM6
486	ZSWIM6	ZSWIM6
486	AASS	AASS
486	ABCA2	ABCA2
486	ABCC1	ABCC1
486	ABL1	ABL1
486	ABL1	ABL1
486	ACADSB	ACADSB
486	ACADVL	ACADVL
486	ACAT1	ACAT1
486	ACOX1	ACOX1
486	ACP5	ACP5
486	ACTA2	ACTA2
486	ACVR1	ACVR1
486	ADA	ADA
486	ADAM22	ADAM22
486	ADAMTS10	ADAMTS10
486	ADAMTS9	ADAMTS9
486	ADAT3	ADAT3
486	ADD1	ADD1
486	ADGRL1	ADGRL1
486	ADPRHL2	ADPRHL2
486	AGAP1	AGAP1
486	AGMO	AGMO
486	AGPAT3	AGPAT3
486	AGPS	AGPS
486	AGXT	AGXT
486	AIMP2	AIMP2
486	AIMP2	AIMP2
486	AIPL1	AIPL1
486	AIRE	AIRE
486	AJAP1	AJAP1
486	AK2	AK2
486	AKR1D1	AKR1D1
486	AKT1	AKT1
486	ALAD	ALAD
486	ALDOA	ALDOA
486	ALG13	ALG13
486	ALG14	ALG14
486	ALG2	ALG2
486	ALPL	ALPL
486	ALX3	ALX3
486	ALX3	ALX3
486	ALX4	ALX4
486	ANO5	ANO5
486	ANTXR1	ANTXR1
486	AP1B1	AP1B1
486	AP2S1	AP2S1
486	ARHGAP35	ARHGAP35
486	ARID1A	ARID1A
486	ARID1B	ARID1B
486	ARL14EP	ARL14EP
486	ARL3	ARL3
486	ARMC4	ARMC4
486	ARSK	ARSK
486	ARSK	ARSK
486	ASCC3	ASCC3
486	ASTN1	ASTN1
486	ATG4D	ATG4D
486	ATP11A	ATP11A
486	ATP2B1	ATP2B1
486	ATP5A1	ATP5A1
486	ATP5B	ATP5B
486	ATP6AP1	ATP6AP1
486	ATP6AP2	ATP6AP2
486	ATR	ATR
486	ATXN2L	ATXN2L
486	ATXN7L3	ATXN7L3
486	AUTS2	AUTS2
486	B3GALT6	B3GALT6
486	B3GALT6	B3GALT6
486	B4GALT1	B4GALT1
486	B4GALT7	B4GALT7
486	B9D1	B9D1
486	B9D1	B9D1
486	BBIP1	BBIP1
486	BCORL1	BCORL1
486	BGN	BGN
486	BLOC1S1	BLOC1S1
486	BORCS8	BORCS8
486	BORCS8	BORCS8
486	BSND	BSND
486	BTRC	BTRC
486	BUB1B	BUB1B
486	C16orf62	C16orf62
486	C16orf62	C16orf62
486	C16orf62	C16orf62
486	C8orf37	C8orf37
486	CACHD1	CACHD1
486	CACNA1H	CACNA1H
486	CACNA2D1	CACNA2D1
486	CACNA2D2	CACNA2D2
486	CACNB4	CACNB4
486	CAMK2D	CAMK2D
486	CAMK2G	CAMK2G
486	CAPZA2	CAPZA2
486	CARS2	CARS2
486	CASR	CASR
486	CCDC186	CCDC186
486	CCDC88A	CCDC88A
486	CCDC88A	CCDC88A
486	CCDC88C	CCDC88C
486	CD96	CD96
486	CDC42BPB	CDC42BPB
486	CDC42BPB	CDC42BPB
486	CDC45	CDC45
486	CDK9	CDK9
486	CDKN1C	CDKN1C
486	CEP295	CEP295
486	CEP55	CEP55
486	CEP63	CEP63
486	CHD1	CHD1
486	CHD4	CHD4
486	CHL1	CHL1
486	CHRM1	CHRM1
486	CHST14	CHST14
486	CIAO1	CIAO1
486	CLCN2	CLCN2
486	CLCN7	CLCN7
486	CLIC5	CLIC5
486	CLN6	CLN6
486	CLRN2	CLRN2
486	CNPY3	CNPY3
486	CNTN2	CNTN2
486	COA3	COA3
486	COASY	COASY
486	COG3	COG3
486	COG3	COG3
486	COG3	COG3
486	COG4	COG4
486	COG4	COG4
486	COG6	COG6
486	COG8	COG8
486	COL27A1	COL27A1
486	COL4A6	COL4A6
486	COL5A1	COL5A1
486	COL9A2	COL9A2
486	COLGALT1	COLGALT1
486	COPB1	COPB1
486	COQ6	COQ6
486	COQ9	COQ9
486	COX10	COX10
486	COX11	COX11
486	COX15	COX15
486	COX4I2	COX4I2
486	COX7B	COX7B
486	CPSF3	CPSF3
486	CPSF3	CPSF3
486	CRBN	CRBN
486	CRELD1	CRELD1
486	CSNK1G1	CSNK1G1
486	CSNK1G1	CSNK1G1
486	CSTB	CSTB
486	CSTF2	CSTF2
486	CTC1	CTC1
486	CTGF	CTGF
486	CTNND2	CTNND2
486	CTSF	CTSF
486	CTU2	CTU2
486	CUX1	CUX1
486	CYCS	CYCS
486	CYP26B1	CYP26B1
486	CYP27A1	CYP27A1
486	CYP27A1	CYP27A1
486	CYP2U1	CYP2U1
486	CYS1	CYS1
486	DALRD3	DALRD3
486	DALRD3	DALRD3
486	DCC	DCC
486	DCC	DCC
486	DCC	DCC
486	DCDC2	DCDC2
486	DDOST	DDOST
486	DDOST	DDOST
486	DDX17	DDX17
486	DDX3X	DDX3X
486	DDX53	DDX53
486	DDX59	DDX59
486	DENND5A	DENND5A
486	DENND5B	DENND5B
486	DHCR24	DHCR24
486	DHCR7	DHCR7
486	DHDDS	DHDDS
486	DHRSX	DHRSX
486	DHRSX	DHRSX
486	DHRSX	DHRSX
486	DHRSX	DHRSX
486	DHX16	DHX16
486	DHX32	DHX32
486	DIABLO	DIABLO
486	DIAPH3	DIAPH3
486	DLAT	DLAT
486	DLG1	DLG1
486	DLG2	DLG2
486	DLX4	DLX4
486	DNAJC5	DNAJC5
486	DOCK8	DOCK8
486	DONSON	DONSON
486	DPH2	DPH2
486	DPM2	DPM2
486	DPM3	DPM3
486	DPYSL2	DPYSL2
486	DROSHA	DROSHA
486	DROSHA	DROSHA
486	DYNC1I2	DYNC1I2
486	ECEL1	ECEL1
486	EEF1B2	EEF1B2
486	EFHC1	EFHC1
486	EFNB1	EFNB1
486	EFNB1	EFNB1
486	EHHADH	EHHADH
486	EIF2AK2	EIF2AK2
486	EIF4A3	EIF4A3
486	ELMOD3	ELMOD3
486	EMG1	EMG1
486	EMX2	EMX2
486	EN1	EN1
486	EPB41L1	EPB41L1
486	EPHA4	EPHA4
486	EPHA7	EPHA7
486	ERAL1	ERAL1
486	ERGIC3	ERGIC3
486	ESRP1	ESRP1
486	ESRP2	ESRP2
486	EXOC2	EXOC2
486	EXOC6B	EXOC6B
486	EXOC7	EXOC7
486	EXOC7	EXOC7
486	EXOSC8	EXOSC8
486	FAAH2	FAAH2
486	FAM120C	FAM120C
486	FAM149B1	FAM149B1
486	FAM149B1	FAM149B1
486	FAM149B1	FAM149B1
486	FAM50A	FAM50A
486	FAM92A	FAM92A
486	FANCA	FANCA
486	FANCC	FANCC
486	FANCD2	FANCD2
486	FANCE	FANCE
486	FANCF	FANCF
486	FANCG	FANCG
486	FANCI	FANCI
486	FARSB	FARSB
486	FBLN1	FBLN1
486	FBLN1	FBLN1
486	FBXO11	FBXO11
486	FDFT1	FDFT1
486	FDFT1	FDFT1
486	FEM1C	FEM1C
486	FGF13	FGF13
486	FGF14	FGF14
486	FGF5	FGF5
486	FGF9	FGF9
486	FGFR2	FGFR2
486	FGFR3	FGFR3
486	FH	FH
486	FIBP	FIBP
486	FICD	FICD
486	FKRP	FKRP
486	FOSL2	FOSL2
486	FOXF2	FOXF2
486	FOXP2	FOXP2
486	FOXP4	FOXP4
486	FOXR1	FOXR1
486	FRA10AC1	FRA10AC1
486	FRAS1	FRAS1
486	FREM2	FREM2
486	FRRS1L	FRRS1L
486	FRY	FRY
486	FRYL	FRYL
486	FTO	FTO
486	FTO	FTO
486	FUK	FUK
486	FUK	FUK
486	FUK	FUK
486	FZR1	FZR1
486	FZR1	FZR1
486	GABBR1	GABBR1
486	GATA1	GATA1
486	GATA3	GATA3
486	GATA6	GATA6
486	GATC	GATC
486	GBA	GBA
486	GBA2	GBA2
486	GCH1	GCH1
486	GEMIN4	GEMIN4
486	GFM1	GFM1
486	GIGYF1	GIGYF1
486	GJB1	GJB1
486	GJB3	GJB3
486	GJB3	GJB3
486	GJB6	GJB6
486	GLI3	GLI3
486	GLI3	GLI3
486	GLIS2	GLIS2
486	GLRA1	GLRA1
486	GLS	GLS
486	GLS	GLS
486	GLYCTK	GLYCTK
486	GMNN	GMNN
486	GNAI2	GNAI2
486	GNB1	GNB1
486	GNE	GNE
486	GNPNAT1	GNPNAT1
486	GOT2	GOT2
486	GPSM2	GPSM2
486	GRK2	GRK2
486	GSS	GSS
486	GSS	GSS
486	GSX2	GSX2
486	GTF3C3	GTF3C3
486	GTPBP3	GTPBP3
486	GUF1	GUF1
486	HADHB	HADHB
486	HARS	HARS
486	HAX1	HAX1
486	HCCS	HCCS
486	HDAC3	HDAC3
486	HDAC4	HDAC4
486	HDAC4	HDAC4
486	HEATR3	HEATR3
486	HEATR3	HEATR3
486	HEATR5B	HEATR5B
486	HEATR5B	HEATR5B
486	HGF	HGF
486	HINT1	HINT1
486	HIRA	HIRA
486	HIST1H4I	HIST1H4I
486	HIST1H4J	HIST1H4J
486	HLCS	HLCS
486	HMGA2	HMGA2
486	HNF1B	HNF1B
486	HNRNPD	HNRNPD
486	HNRNPK	HNRNPK
486	HNRNPK	HNRNPK
486	HOMER2	HOMER2
486	HOXA1	HOXA1
486	HPRT1	HPRT1
486	HS2ST1	HS2ST1
486	HSPD1	HSPD1
486	HSPG2	HSPG2
486	HTT	HTT
486	IFT27	IFT27
486	IFT43	IFT43
486	IFT43	IFT43
486	IFT52	IFT52
486	IL1RAPL2	IL1RAPL2
486	INPP4A	INPP4A
486	IPO8	IPO8
486	IQSEC1	IQSEC1
486	IREB2	IREB2
486	ISCA2	ISCA2
486	ISPD	ISPD
486	ITFG2	ITFG2
486	ITGA7	ITGA7
486	JAKMIP1	JAKMIP1
486	JAKMIP1	JAKMIP1
486	JMJD1C	JMJD1C
486	KAT5	KAT5
486	KATNB1	KATNB1
486	KATNB1	KATNB1
486	KCNA1	KCNA1
486	KCNB2	KCNB2
486	KCNC3	KCNC3
486	KCNK4	KCNK4
486	KDM1A	KDM1A
486	KDM3B	KDM3B
486	KIF14	KIF14
486	KIF1BP	KIF1BP
486	KIF3B	KIF3B
486	KIF5B	KIF5B
486	KIF5B	KIF5B
486	KITLG	KITLG
486	KLHL15	KLHL15
486	KMT2A	KMT2A
486	LAMB2	LAMB2
486	LARGE1	LARGE1
486	LARS2	LARS2
486	LAS1L	LAS1L
486	LDHD	LDHD
486	LFNG	LFNG
486	LFNG	LFNG
486	LINC01578	LINC01578
486	LINGO1	LINGO1
486	LIPC	LIPC
486	LIPT1	LIPT1
486	LIPT2	LIPT2
486	LIPT2	LIPT2
486	LMAN2L	LMAN2L
486	LMAN2L	LMAN2L
486	LMBRD1	LMBRD1
486	LMNA	LMNA
486	LMNB1	LMNB1
486	LMNB2	LMNB2
486	LNPK	LNPK
486	LNPK	LNPK
486	LRP5	LRP5
486	LRRC32	LRRC32
486	LRRC32	LRRC32
486	LRRC7	LRRC7
486	LSS	LSS
486	LYST	LYST
486	LZTFL1	LZTFL1
486	MAL	MAL
486	MAN2B2	MAN2B2
486	MANBA	MANBA
486	MANBA	MANBA
486	MAPK10	MAPK10
486	MAPKAPK5	MAPKAPK5
